,Unnamed: 0,image,caption
980,980,1464745948.jpg,An attractive girl with a cigarette in one hand leaning over and showing lots of cleavage.
981,981,470373679.jpg,Sillhouttes of people in front of a mountain and behind a window.
982,982,3533470072.jpg,Two young girls one blond one brunette are puckering there lips and showing a peace sign
983,983,3918176647.jpg,A woman in black pants and a purple top reads a book while sitting on a light blue
984,984,358607894.jpg,"A man in a black hat, with a cardboard box."
985,985,2667092132.jpg,A bride and a groom dance at their wedding reception.
986,986,873862583.jpg,Two women are eating out of white dishes.
987,987,5229782578.jpg,A father and daughter dance at her wedding.
988,988,3856176585.jpg,A group of nurses are looking at some toys.
989,989,4669404758.jpg,A child drinking juice on the hood of a vintage car.
990,990,92413203.jpg,Three people each lead one camel with riders in a silhouetted line across sand dunes
991,991,3085588890.jpg,Three women and one man are standing in a circle talking.
992,992,3094629328.jpg,A man digging through reinforced concrete with a hand tool.
993,993,3273969811.jpg,White dove glides above water.
994,994,4642869349.jpg,A group of people wearing green and white are dancing in a circle outside of a white building
995,995,3251460982.jpg,A German Shepherd-Husky mix runs through deep snow that has covered the grass.
996,996,2745441424.jpg,A woman and two little girls wearing swimsuits.
997,997,3487979741.jpg,A blurred picture on a cyclist.
998,998,4849249432.jpg,A tattoo artist working on an individual tattoo.
999,999,3411022255.jpg,A group of people walking across a street.
1000,1000,3613994164.jpg,"A boy in a blue shirt, a girl in a white shirt ; a man in a"
1001,1001,37120680.jpg,A brunette with her hair in a bun is located near color coded buckets and is wearing
1002,1002,4557550193.jpg,A man juggles three striped balls while walking down the street as his two friends follow closely
1003,1003,3457364788.jpg,A man in a black hat holds a small girl on his shoulders.
1004,1004,4785852807.jpg,Mom is holding her baby in the park.
1005,1005,1153857697.jpg,What is the best way to learn about animals at the zoo?
1006,1006,4095457211.jpg,Old couple with shopping bags outside of storefront.
1007,1007,390894604.jpg,People standing by instruments.
1008,1008,4626017432.jpg,A man in a sport jacket walking in the city.
1009,1009,3070130228.jpg,Two football players preparing to hike a football.
1010,1010,1947255786.jpg,Four children are in an industrial kitchen looking at a recipe with ingredients on the table in front
1011,1011,2970450682.jpg,A man walked across a street holding a basket on top of his head filled with fruit and
1012,1012,2871565069.jpg,Three men are at a party nd playing games.
1013,1013,2742426734.jpg,A group of friends posing together in a park.
1014,1014,3527320221.jpg,"Two bald boxers are fighting, the one on the left is being hit in the face"
1015,1015,2666742902.jpg,A young child with dark hair and Asian features smiles out of her stroller in a shoe
1016,1016,1300744906.jpg,Hiking in the mountains down steep terrain.
1017,1017,226539616.jpg,Several people gather outside on a sunny day near white and teal tents.
1018,1018,7206608690.jpg,A pitcher and a catcher on a baseball field with the ball in between them.
1019,1019,2897141031.jpg,A nurse is taking care of a patient.
1020,1020,4559148111.jpg,People are walking down a street while a man reads a newspaper on the sidewalk.
1021,1021,724530150.jpg,A man holding a young child on a tree branch.
1022,1022,4715586059.jpg,A woman wearing sunglasses wearing a black outfit singing.
1023,1023,3005979237.jpg,A woman plays electronic keyboards on a stage in front of several video screens while an audience watches
1024,1024,5858406299.jpg,A young woman with a feather in her hair is featured from among a crowd of people.
1025,1025,2992999413.jpg,A group of Amish people are standing outside a church.
1026,1026,4969460165.jpg,At a theme park or basketball court.
1027,1027,4093561036.jpg,"A guy is operating a bulldozer, and they are working on the sewer lines."
1028,1028,524250975.jpg,This could be a job mart or possibly a voting station.
1029,1029,1394927474.jpg,A young man with a green star balloon is standing next to an expansive door and building.
1030,1030,530950375.jpg,A bike rider sitting on his bike on the sidewalk.
1031,1031,2652382453.jpg,An older lady takes a moment to check her phone in a busy street.
1032,1032,2218821842.jpg,"A young male figure plays guitar in front of a drummer, while an audience crowds nearby."
1033,1033,4709819574.jpg,A baby girl wearing a harness is lying on the ground crying.
1034,1034,620595746.jpg,A woman is balancing a basket on her head at a beach.
1035,1035,3503011427.jpg,"A man is walking down a sidewalk under a "" lounge bar \"
1036,1036,218553496.jpg,A crowd watches a band wearing red shirts perform outside.
1037,1037,3858724345.jpg,Four adults and several children participate in a swimming lesson.
1038,1038,2898710898.jpg,"On a sunny day, people walk down the street."
1039,1039,427433056.jpg,A little boy is holding a green balloon and a soda.
1040,1040,3094737154.jpg,A group of people marched with picket signs referencing school budgets.
1041,1041,4567985212.jpg,People with umbrellas walk down a busy street.
1042,1042,4898823461.jpg,A group of people is waiting to cross the street and the two girls in front have shorts
1043,1043,958166873.jpg,"A man in hiking boots, shorts, a blue jacket and a wide brimmed hat is"
1044,1044,3445428367.jpg,A woman takes a picture.
1045,1045,3440952969.jpg,The skateboarder tries to do a trick down the railing.
1046,1046,4857076027.jpg,A group of tourists take in the sites in a large city as a taxi unloads its
1047,1047,4701498512.jpg,Four children with cowboy hats are sitting in the bleachers.
1048,1048,3803956452.jpg,Two men are holding red microphones and white towels.
1049,1049,2097615120.jpg,A woman is taking a picture of a monkey poster.
1050,1050,2342915028.jpg,"A little girl with a blond ponytail, pink shirt and brown skirt plays with a Mall"
1051,1051,6307273092.jpg,"A woman in a gray, long-sleeved shirt uses a machine at the gym"
1052,1052,4022274513.jpg,A man in a blue striped shirt and blue jeans is playing in the hay.
1053,1053,6338544926.jpg,"Two college football players battle it out outdoors on the field during game day, where one is"
1054,1054,85574732.jpg,Man and boy both wearing jeans and jacket sweep the area in front of the store.
1055,1055,3489153328.jpg,"The pitcher for the "" O-Backs \"
1056,1056,4867849913.jpg,A woman behind a fair booth filled with stuffed animals talks to a man with a blue shirt
1057,1057,365849741.jpg,A man in a blue shirt rides a unicycle with flaming batons in hand.
1058,1058,2219301968.jpg,A small child playing with a toy oven in a mock kitchen at home.
1059,1059,4980149155.jpg,A woman in pink and green tank top listens to a man in green carrying a blue backpack
1060,1060,7685032768.jpg,"A group of people consisting of three members of the Argentine team standing on a basketball court,"
1061,1061,4069561894.jpg,A worker in a yellow coat pushes a cart.
1062,1062,3189327551.jpg,A man at a table has his mouth open while sitting with a woman on his right and
1063,1063,2210173140.jpg,"s hair while she pulls""]"
1064,1064,5691273322.jpg,A group of men standing by a white pickup truck.
1065,1065,498444334.jpg,Five men pose awkwardly on steps.
1066,1066,953941506.jpg,The Beagle is walking on the beach at the waterline.
1067,1067,4686363111.jpg,Older male in a green uniform displays his upper body strength by balancing on his hands.
1068,1068,124534466.jpg,A woman in blue and pink reached out for a hug from the blond-haired boy.
1069,1069,168131914.jpg,"s sitting in her stroller in front""]"
1070,1070,3522349685.jpg,"A little girl is petting her white, fluffy cat."
1071,1071,2192547226.jpg,Military men standing in a line.
1072,1072,4970381473.jpg,"A woman in turquoise dress and veil, a woman in orange print dress and blue"
1073,1073,4610036299.jpg,A woman with boots on sitting and not wanting a picture taken of her.
1074,1074,2429366041.jpg,"A woman with brown hair, white blouse and a red purse wears headphones, while a"
1075,1075,280896848.jpg,A group of two men and a woman resting during a walkathon.
1076,1076,1580359117.jpg,A man in a red apron displays a gourmet plated entree.
1077,1077,4888840424.jpg,Two men are staring outside.
1078,1078,4515616069.jpg,There are five people in the lake.
1079,1079,3510970803.jpg,Men standing at a construction site.
1080,1080,4926983629.jpg,A child who is missing one shoe is sitting on a red cushion.
1081,1081,304786850.jpg,A smiling woman and a child sitting down and having dinner.
1082,1082,4887520831.jpg,A crowd of people gather around a green statue.
1083,1083,3056532716.jpg,Male gymnast on rings.
1084,1084,3299408000.jpg,A girl with brown hair and a black and white dress with her mouth wide open.
1085,1085,6756678811.jpg,A man in a red shirt is rock climbing.
1086,1086,4482773167.jpg,A father and son repair a mildly broken grill.
1087,1087,278559394.jpg,A man and an old woman stand and look behind the photographer.
1088,1088,6609340299.jpg,"s instinct to protect himself is used by him during his karate class.""]"
1089,1089,3342762524.jpg,A tall woman wearing heels walks down the street.
1090,1090,5615652514.jpg,Several people lying down on a rocky beach in the foreground with people standing up in the background
1091,1091,3322389758.jpg,A black dog runs out of water with a stick in its mouth.
1092,1092,1370293802.jpg,A skinny baker retrieving fresh bread from the oven.
1093,1093,512616265.jpg,Several people wait to checkout inside a store with a warehouse-like ceiling.
1094,1094,4812991208.jpg,A young man in a green shirt is making a purchase at a store.
1095,1095,2279906281.jpg,A soccer player with no shirt standing in the middle of the field.
1096,1096,1081595465.jpg,Rail workers working on train tracks in the city.
1097,1097,4612764815.jpg,Two women and a man stand in front of a wall.
1098,1098,4532354825.jpg,A silver car is passing by a red car that has tape over the back windshield.
1099,1099,403523132.jpg,A dog on a wood floor is staring at a yellow ball that is lying on an orange
1100,1100,537559285.jpg,Collie jumping over a training hurdle that is on the grass.
1101,1101,4337751447.jpg,A homeless man pushes an overfilled plastic shopping cart.
1102,1102,1673433891.jpg,A man smiles while drilling a pumpkin with a power drill.
